long,lat,order,hole,piece,id,group
427352.3239472,512281.23236993,399,FALSE,1,E06000005,E06000005.1
426526.22549431,512185.82384231,400,FALSE,1,E06000005,E06000005.1
427013.12173332,512597.02957076,401,FALSE,1,E06000005,E06000005.1
427321.32090416,513005.7340503,402,FALSE,1,E06000005,E06000005.1
425817.81970127,512884.3172891,403,FALSE,1,E06000005,E06000005.1
425952.01384051,513606.5201588,404,FALSE,1,E06000005,E06000005.1
425374.31088306,513916.01659636,405,FALSE,1,E06000005,E06000005.1
424780.80512972,513528.01354097,406,FALSE,1,E06000005,E06000005.1
424145.60356206,513228.90445133,407,FALSE,1,E06000005,E06000005.1
423446.90366131,513516.99576838,408,FALSE,1,E06000005,E06000005.1
423859.60308471,513773.90513021,409,FALSE,1,E06000005,E06000005.1
423897.80017049,514364.40552261,410,FALSE,1,E06000005,E06000005.1
422448.78855759,514428.38522105,411,FALSE,1,E06000005,E06000005.1
422232.28763466,515533.2774001,412,FALSE,1,E06000005,E06000005.1
420659.08118405,515386.86580199,413,FALSE,1,E06000005,E06000005.1
419708.67926763,515679.44872869,414,FALSE,1,E06000005,E06000005.1
419613.28982713,516591.83393079,415,FALSE,1,E06000005,E06000005.1
419261.58785166,516671.23814353,416,FALSE,1,E06000005,E06000005.1
419162.38628327,517142.12834087,417,FALSE,1,E06000005,E06000005.1
419658.09428482,517872.02583819,418,FALSE,1,E06000005,E06000005.1
420068.89799616,517933.03018923,419,FALSE,1,E06000005,E06000005.1
419284.89911448,518202.41605501,420,FALSE,1,E06000005,E06000005.1
418896.69897603,518699.71657996,421,FALSE,1,E06000005,E06000005.1
419203.00258658,519700.50247394,422,FALSE,1,E06000005,E06000005.1
418910.9056445,519919.6054285,423,FALSE,1,E06000005,E06000005.1
419871.61653308,521342.6912615,424,FALSE,1,E06000005,E06000005.1
420823.12375117,521244.50632301,425,FALSE,1,E06000005,E06000005.1
420733.22867043,522563.78612289,426,FALSE,1,E06000005,E06000005.1
420606.1299447,524781.86612028,427,FALSE,1,E06000005,E06000005.1
422246.49610626,524533.87141018,428,FALSE,1,E06000005,E06000005.1
423239.54658392,524971.95825218,429,FALSE,1,E06000005,E06000005.1
358374.7536635,384378.52842923,430,FALSE,1,E06000006,E06000006.1
358057.93970971,383423.72262718,431,FALSE,1,E06000006,E06000006.1
359213.26245203,383594.72452904,432,FALSE,1,E06000006,E06000006.1
359710.16598529,383071.43449369,433,FALSE,1,E06000006,E06000006.1
358865.17627816,381751.91158194,434,FALSE,1,E06000006,E06000006.1
359142.08758985,381503.19968264,435,FALSE,1,E06000006,E06000006.1
359446.18387407,381672.90790161,436,FALSE,1,E06000006,E06000006.1
360449.00509525,380779.81932199,437,FALSE,1,E06000006,E06000006.1
359493.40138376,379638.2862147,438,FALSE,1,E06000006,E06000006.1
359455.80226246,380295.99268865,439,FALSE,1,E06000006,E06000006.1
358800.89021013,380556.47934885003,440,FALSE,1,E06000006,E06000006.1
358939.00067659,380089.57850434,441,FALSE,1,E06000006,E06000006.1
358511.29642017,379343.7670143,442,FALSE,1,E06000006,E06000006.1
357950.69596262,379139.85192361,443,FALSE,1,E06000006,E06000006.1
357116.88324934,379438.14037744,444,FALSE,1,E06000006,E06000006.1
357237.18444376,379094.74427151,445,FALSE,1,E06000006,E06000006.1
355436.42495427,379709.1447642,446,FALSE,1,E06000006,E06000006.1
354437.87313958,380041.26094759,447,FALSE,1,E06000006,E06000006.1
353371.6656254,379018.55992673,448,FALSE,1,E06000006,E06000006.1
351849.98709397,379747.38252713,449,FALSE,1,E06000006,E06000006.1
351389.70387003,379684.48565064,450,FALSE,1,E06000006,E06000006.1
350940.91414021,379109.39232198,451,FALSE,1,E06000006,E06000006.1
349968.30615739,380022.60395527,452,FALSE,1,E06000006,E06000006.1
349254.29773668,381453.2174638,453,FALSE,1,E06000006,E06000006.1
349720.47309969,382535.94149038,454,FALSE,1,E06000006,E06000006.1
350065.36128592,382945.47283558,455,FALSE,1,E06000006,E06000006.1
349698.57420099,382554.74654852,456,FALSE,1,E06000006,E06000006.1
349520.48763399,382389.33476695,457,FALSE,1,E06000006,E06000006.1
349574.98104077,382660.14835996,458,FALSE,1,E06000006,E06000006.1
349912.65410831,383214.97060962,459,FALSE,1,E06000006,E06000006.1
350608.6487164,383418.4906471,460,FALSE,1,E06000006,E06000006.1
352030.64079066,383311.08827153,461,FALSE,1,E06000006,E06000006.1
353539.3722659,384650.68400698,462,FALSE,1,E06000006,E06000006.1
355156.18874377,384387.24833073,463,FALSE,1,E06000006,E06000006.1
355191.79079118,384298.94194753,464,FALSE,1,E06000006,E06000006.1
358131.95658312,385427.53429685,465,FALSE,1,E06000006,E06000006.1
358374.7536635,384378.52842923,466,FALSE,1,E06000006,E06000006.1
353951.49093254,387728.69334638,467,FALSE,2,E06000006,E06000006.2
353683.18190923,387167.0950101,468,FALSE,2,E06000006,E06000006.2
353953.38123367,385217.77991251,469,FALSE,2,E06000006,E06000006.2
353136.26920204,385187.58996663,470,FALSE,2,E06000006,E06000006.2
352682.1559114,384785.88812183,471,FALSE,2,E06000006,E06000006.2
351610.15075068,384429.39836017,472,FALSE,2,E06000006,E06000006.2
351213.44557815,383682.90487086,473,FALSE,2,E06000006,E06000006.2
350339.74652621,384011.29576848,474,FALSE,2,E06000006,E06000006.2
349595.95638799,383897.09224035,475,FALSE,2,E06000006,E06000006.2
349373.15395552,384312.79316338,476,FALSE,2,E06000006,E06000006.2
349563.05057058,383904.09031469,477,FALSE,2,E06000006,E06000006.2
348902.77539033,383460.6567122,478,FALSE,2,E06000006,E06000006.2
348340.39436716,382354.73106623,479,FALSE,2,E06000006,E06000006.2
348267.99587942,382027.22219871,480,FALSE,2,E06000006,E06000006.2
347872.49869516,382456.33528862,481,FALSE,2,E06000006,E06000006.2
348301.89924004,381650.92815673,482,FALSE,2,E06000006,E06000006.2
347487.70411817,380894.62804163,483,FALSE,2,E06000006,E06000006.2
345553.01294598,382098.24296615,484,FALSE,2,E06000006,E06000006.2
345044.81509962,381957.04695529,485,FALSE,2,E06000006,E06000006.2
344666.12223755,382588.15144795,486,FALSE,2,E06000006,E06000006.2
345580.0157607,382853.74930101,487,FALSE,2,E06000006,E06000006.2
345589.11835987,383747.75729885,488,FALSE,2,E06000006,E06000006.2
345588.71435947,383769.25130185,489,FALSE,2,E06000006,E06000006.2
346246.20279262,384549.57079027,490,FALSE,2,E06000006,E06000006.2
347696.17692606,384667.87528823,491,FALSE,2,E06000006,E06000006.2
347866.57353977,385159.17568378,492,FALSE,2,E06000006,E06000006.2
348113.08505714,386372.27355437,493,FALSE,2,E06000006,E06000006.2
348115.59162946,386376.97226519,494,FALSE,2,E06000006,E06000006.2
348741.50971496,387624.27847774,495,FALSE,2,E06000006,E06000006.2
349698.30220211,387366.28226768,496,FALSE,2,E06000006,E06000006.2
349528.50999523,387768.38464268,497,FALSE,2,E06000006,E06000006.2
350252.01124755,388188.09023981,498,FALSE,2,E06000006,E06000006.2
350413.52257946,388655.48653757997,499,FALSE,2,E06000006,E06000006.2
350179.62141447,388813.18892994,500,FALSE,2,E06000006,E06000006.2
350663.62475332,388974.68670880003,501,FALSE,2,E06000006,E06000006.2
350553.23588029,389733.58702992,502,FALSE,2,E06000006,E06000006.2
351264.63198844,389553.89525074,503,FALSE,2,E06000006,E06000006.2
352540.92380972,389372.69798897,504,FALSE,2,E06000006,E06000006.2
352692.70673432,388435.5961536,505,FALSE,2,E06000006,E06000006.2
353204.59875472,387998.78964874,506,FALSE,2,E06000006,E06000006.2
354161.49478737,387838.39077359,507,FALSE,2,E06000006,E06000006.2
353951.49093254,387728.69334638,508,FALSE,2,E06000006,E06000006.2
368337.26343134,394178.49012463,509,FALSE,1,E06000007,E06000007.1
369027.25938469,393509.20187415,510,FALSE,1,E06000007,E06000007.1
369423.46329261,393387.10623921,511,FALSE,1,E06000007,E06000007.1
370092.96526153,392308.11499389,512,FALSE,1,E06000007,E06000007.1
370229.26826034,391103.72483184,513,FALSE,1,E06000007,E06000007.1
369941.36143008,390807.53623198,514,FALSE,1,E06000007,E06000007.1
369115.03904878,389426.0569877,515,FALSE,1,E06000007,E06000007.1
368282.03421519,388927.658762,516,FALSE,1,E06000007,E06000007.1
368771.93805517,388492.66140966,517,FALSE,1,E06000007,E06000007.1
369115.44563755,388766.55442969,518,FALSE,1,E06000007,E06000007.1
369606.44561343,388562.15099918,519,FALSE,1,E06000007,E06000007.1
370276.95821367,388756.85227654,520,FALSE,1,E06000007,E06000007.1
371724.9753131,387931.54400948,521,FALSE,1,E06000007,E06000007.1
371575.68314458,386702.43396825,522,FALSE,1,E06000007,E06000007.1
370843.88816036,386054.52573671,523,FALSE,1,E06000007,E06000007.1
370826.79363275,385623.01300819,524,FALSE,1,E06000007,E06000007.1
369566.18703891,385811.5141357,525,FALSE,1,E06000007,E06000007.1
369153.28680041,385285.20746377,526,FALSE,1,E06000007,E06000007.1
367700.37509955,385781.40094297,527,FALSE,1,E06000007,E06000007.1
366429.98561744,384408.58484307,528,FALSE,1,E06000007,E06000007.1
365410.38741216,383572.08071384,529,FALSE,1,E06000007,E06000007.1
365582.79085626,382957.78107949,530,FALSE,1,E06000007,E06000007.1
364175.58807906,382300.6716225,531,FALSE,1,E06000007,E06000007.1
363832.59948514,381650.77887885,532,FALSE,1,E06000007,E06000007.1
363358.98979712,381860.0737867,533,FALSE,1,E06000007,E06000007.1
362671.10183037,380860.66446032,534,FALSE,1,E06000007,E06000007.1
361050.40018003,381547.23870937,535,FALSE,1,E06000007,E06000007.1
360449.00509525,380779.81932199,536,FALSE,1,E06000007,E06000007.1
359446.18387407,381672.90790161,537,FALSE,1,E06000007,E06000007.1
359142.08758985,381503.19968264,538,FALSE,1,E06000007,E06000007.1
358865.17627816,381751.91158194,539,FALSE,1,E06000007,E06000007.1
359710.16598529,383071.43449369,540,FALSE,1,E06000007,E06000007.1
359213.26245203,383594.72452904,541,FALSE,1,E06000007,E06000007.1
358057.93970971,383423.72262718,542,FALSE,1,E06000007,E06000007.1
358374.7536635,384378.52842923,543,FALSE,1,E06000007,E06000007.1
358131.95658312,385427.53429685,544,FALSE,1,E06000007,E06000007.1
355191.79079118,384298.94194753,545,FALSE,1,E06000007,E06000007.1
355156.18874377,384387.24833073,546,FALSE,1,E06000007,E06000007.1
355761.70009765,384742.44063011,547,FALSE,1,E06000007,E06000007.1
355915.60335456,385803.55587573,548,FALSE,1,E06000007,E06000007.1
356402.32068342,386561.14945828,549,FALSE,1,E06000007,E06000007.1
357361.44172072,386370.34341321,550,FALSE,1,E06000007,E06000007.1
357641.55301482,386941.34234506,551,FALSE,1,E06000007,E06000007.1
358747.68006882,386639.23380803,552,FALSE,1,E06000007,E06000007.1
359679.28093211,387938.86170792,553,FALSE,1,E06000007,E06000007.1
359642.15908507,386835.51708194,554,FALSE,1,E06000007,E06000007.1
359717.18301563,386646.2448366,555,FALSE,1,E06000007,E06000007.1
359837.95322544,386544.47236645,556,FALSE,1,E06000007,E06000007.1
360333.25202106,386386.51842944,557,FALSE,1,E06000007,E06000007.1
360591.48269751,386384.44569597,558,FALSE,1,E06000007,E06000007.1
360602.67926454,386383.84595189,559,FALSE,1,E06000007,E06000007.1
360690.57767919,386406.95098494,560,FALSE,1,E06000007,E06000007.1
360521.80642745,386405.30946573,561,FALSE,1,E06000007,E06000007.1
360340.58244467,386403.54676418,562,FALSE,1,E06000007,E06000007.1
360319.68069326,386465.83348034,563,FALSE,1,E06000007,E06000007.1
360281.08504372,386580.84740468,564,FALSE,1,E06000007,E06000007.1
360770.06185803,387810.57287265,565,FALSE,1,E06000007,E06000007.1
361637.34436521,387704.78592876,566,FALSE,1,E06000007,E06000007.1
360754.16535015,387848.77234487,567,FALSE,1,E06000007,E06000007.1
360043.27153831,386516.95614162,568,FALSE,1,E06000007,E06000007.1
359693.78237621,386852.14840091,569,FALSE,1,E06000007,E06000007.1
359782.78025116,387918.75854227,570,FALSE,1,E06000007,E06000007.1
359689.84307405,387978.37704238,571,FALSE,1,E06000007,E06000007.1
359513.27694822,387919.65477275,572,FALSE,1,E06000007,E06000007.1
358637.17739495,386679.64271511,573,FALSE,1,E06000007,E06000007.1
357618.64776818,387039.4452837,574,FALSE,1,E06000007,E06000007.1
357776.36616624,387302.43952979,575,FALSE,1,E06000007,E06000007.1
358332.80082225,387278.62538027,576,FALSE,1,E06000007,E06000007.1
358380.37220757,387296.84093766,577,FALSE,1,E06000007,E06000007.1
359138.78078688,388087.55418858,578,FALSE,1,E06000007,E06000007.1
359142.67868928,388316.25181156,579,FALSE,1,E06000007,E06000007.1
359129.48038813,388087.85396769,580,FALSE,1,E06000007,E06000007.1
358376.37332299,387303.93899684,581,FALSE,1,E06000007,E06000007.1
358324.70433223,387286.43065152,582,FALSE,1,E06000007,E06000007.1
357768.42848161,387341.33379122,583,FALSE,1,E06000007,E06000007.1
357670.79399646,387254.02111559,584,FALSE,1,E06000007,E06000007.1
357522.25199736,387097.94962964,585,FALSE,1,E06000007,E06000007.1
357146.93268881,386539.54756622,586,FALSE,1,E06000007,E06000007.1
356568.32173467,386750.85432765,587,FALSE,1,E06000007,E06000007.1
356110.41574979,386476.457285,588,FALSE,1,E06000007,E06000007.1
355205.19135347,384643.54684029,589,FALSE,1,E06000007,E06000007.1
353953.38123367,385217.77991251,590,FALSE,1,E06000007,E06000007.1
353683.18190923,387167.0950101,591,FALSE,1,E06000007,E06000007.1
353951.49093254,387728.69334638,592,FALSE,1,E06000007,E06000007.1
354161.49478737,387838.39077359,593,FALSE,1,E06000007,E06000007.1
355116.00395732,388077.4850867,594,FALSE,1,E06000007,E06000007.1
355145.11390577,388899.48189531,595,FALSE,1,E06000007,E06000007.1
355457.71448427,389471.08740825,596,FALSE,1,E06000007,E06000007.1
355419.42648452,390765.78688983,597,FALSE,1,E06000007,E06000007.1
355440.33211388,391152.68594071,598,FALSE,1,E06000007,E06000007.1
355775.03216916,391258.28422551,599,FALSE,1,E06000007,E06000007.1
355417.94165289,391902.58116062,600,FALSE,1,E06000007,E06000007.1
355988.55154132,392747.47849859,601,FALSE,1,E06000007,E06000007.1
355233.5628256,393121.58366563,602,FALSE,1,E06000007,E06000007.1
355673.57291255,394016.28902099,603,FALSE,1,E06000007,E06000007.1
354781.78223172,393823.38523397,604,FALSE,1,E06000007,E06000007.1
355128.2939458,395324.18535803,605,FALSE,1,E06000007,E06000007.1
355361.49661692,395284.28680522,606,FALSE,1,E06000007,E06000007.1
357618.66921774,394374.28362135,607,FALSE,1,E06000007,E06000007.1
358089.6647155,394062.78235746,608,FALSE,1,E06000007,E06000007.1
358411.06018552,393253.58469334,609,FALSE,1,E06000007,E06000007.1
359484.16444388,394119.00048882,610,FALSE,1,E06000007,E06000007.1
360493.65143018,394154.01592549,611,FALSE,1,E06000007,E06000007.1
360337.86149662,395017.30155639,612,FALSE,1,E06000007,E06000007.1
361264.33695109,393894.72223395,613,FALSE,1,E06000007,E06000007.1
361791.13286035,394520.61287002,614,FALSE,1,E06000007,E06000007.1
362224.13143755,395898.78801378,615,FALSE,1,E06000007,E06000007.1
363641.9432101,396222.57231654,616,FALSE,1,E06000007,E06000007.1
363410.85030272,396928.3552833,617,FALSE,1,E06000007,E06000007.1
364488.86785706,397330.73538309,618,FALSE,1,E06000007,E06000007.1
367158.69801029,398360.04111444,619,FALSE,1,E06000007,E06000007.1
367631.9014311,397791.43882574,620,FALSE,1,E06000007,E06000007.1
367582.28177003,396059.95254786,621,FALSE,1,E06000007,E06000007.1
368484.76884778,394713.78409628,622,FALSE,1,E06000007,E06000007.1
368337.26343134,394178.49012463,623,FALSE,1,E06000007,E06000007.1
370074.40261541,430954.80441573,624,FALSE,1,E06000008,E06000008.1
370677.47628217,430119.43453504,625,FALSE,1,E06000008,E06000008.1
370286.08778624,429493.0539033,626,FALSE,1,E06000008,E06000008.1
370310.18583054,428994.07182857,627,FALSE,1,E06000008,E06000008.1
370637.77279511,428873.16940252,628,FALSE,1,E06000008,E06000008.1
371104.27660112,428081.78949922,629,FALSE,1,E06000008,E06000008.1
371081.49153708,426699.40304174,630,FALSE,1,E06000008,E06000008.1
371163.50163928,426299.41221115,631,FALSE,1,E06000008,E06000008.1
371492.39901865,425778.91627306,632,FALSE,1,E06000008,E06000008.1
371465.8169926,424839.82667394,633,FALSE,1,E06000008,E06000008.1
372966.61196773,423268.23990169,634,FALSE,1,E06000008,E06000008.1
373479.61649514,422295.74815305,635,FALSE,1,E06000008,E06000008.1
374241.22136622,421423.65523124,636,FALSE,1,E06000008,E06000008.1
375369.90759196,421265.35741894,637,FALSE,1,E06000008,E06000008.1
375263.32455864,419973.87375456,638,FALSE,1,E06000008,E06000008.1
375568.72763716,419019.77723177,639,FALSE,1,E06000008,E06000008.1
376130.33914228,417782.79331711,640,FALSE,1,E06000008,E06000008.1
375536.44450862,416372.30646146,641,FALSE,1,E06000008,E06000008.1
375608.14003459,415064.70301605,642,FALSE,1,E06000008,E06000008.1
375025.53526822,414993.90094749,643,FALSE,1,E06000008,E06000008.1
373788.84124845,415149.50234425,644,FALSE,1,E06000008,E06000008.1
373561.6401645,414304.19152384,645,FALSE,1,E06000008,E06000008.1
373286.43631698,414366.29322436,646,FALSE,1,E06000008,E06000008.1
372322.93466288,414201.28656544,647,FALSE,1,E06000008,E06000008.1
371932.53867662,414453.89396915,648,FALSE,1,E06000008,E06000008.1
371919.43827017,415472.09369617,649,FALSE,1,E06000008,E06000008.1
371095.14393062,416704.88348736,650,FALSE,1,E06000008,E06000008.1
370328.63870509,416196.38867631,651,FALSE,1,E06000008,E06000008.1
370294.33459583,414680.48406866,652,FALSE,1,E06000008,E06000008.1
369786.43848079,414330.58192574,653,FALSE,1,E06000008,E06000008.1
370082.73363575,414033.08653624,654,FALSE,1,E06000008,E06000008.1
369273.03535284,414007.68129376,655,FALSE,1,E06000008,E06000008.1
368808.03923076,413446.97776728,656,FALSE,1,E06000008,E06000008.1
366340.53349917,414546.57244797,657,FALSE,1,E06000008,E06000008.1
366280.73235211,414617.47205693,658,FALSE,1,E06000008,E06000008.1
365705.63413837,415009.57890355,659,FALSE,1,E06000008,E06000008.1
365468.14573905,415970.27641394,660,FALSE,1,E06000008,E06000008.1
365590.45145794,416895.08044928,661,FALSE,1,E06000008,E06000008.1
364922.07019283,418845.07724619,662,FALSE,1,E06000008,E06000008.1
365379.07359912,419929.17181338,663,FALSE,1,E06000008,E06000008.1
365801.77092405,420105.26709224,664,FALSE,1,E06000008,E06000008.1
366064.8825342,421814.76328411,665,FALSE,1,E06000008,E06000008.1
364975.59790357,422353.97454758,666,FALSE,1,E06000008,E06000008.1
364475.20239642,422987.26835296,667,FALSE,1,E06000008,E06000008.1
364239.00875761,423856.35862491,668,FALSE,1,E06000008,E06000008.1
364493.39691882,424385.34957346,669,FALSE,1,E06000008,E06000008.1
364059.4887746,425527.03711743,670,FALSE,1,E06000008,E06000008.1
363384.39072539,425728.82709181,671,FALSE,1,E06000008,E06000008.1
363343.47528693,426613.32102284,672,FALSE,1,E06000008,E06000008.1
362859.86780982,427490.20788752,673,FALSE,1,E06000008,E06000008.1
363060.95775477,427982.8995943,674,FALSE,1,E06000008,E06000008.1
363565.54998423,428291.1959657,675,FALSE,1,E06000008,E06000008.1
363748.646326,429033.0800724,676,FALSE,1,E06000008,E06000008.1
364118.73746213,429368.37585085,677,FALSE,1,E06000008,E06000008.1
365235.93293237,429365.26077407,678,FALSE,1,E06000008,E06000008.1
366520.5224861,430439.63248063,679,FALSE,1,E06000008,E06000008.1
367209.11629498,430368.43048235,680,FALSE,1,E06000008,E06000008.1
367486.91445273,430537.6267511,681,FALSE,1,E06000008,E06000008.1
368408.30874452,430957.8110774,682,FALSE,1,E06000008,E06000008.1
368659.99705076,431741.19024183,683,FALSE,1,E06000008,E06000008.1
369403.09768798,431710.19597049,684,FALSE,1,E06000008,E06000008.1
370074.40261541,430954.80441573,685,FALSE,1,E06000008,E06000008.1
